"id","dhgeologyid","attributecolumn","attributevalue","modifieddate","modifiedby","mrtdetailid","id-2","collarid","fromdepth","todepth","units","accuracy","modifieddate-2","modifiedby-2","mrtfileid"
"138571353",18817067,"Gsize","fg",NULL,NULL,867318,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571352",18817067,"Fe_1","MOM",NULL,NULL,867315,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571351",18817067,"Lith1","Sif",NULL,NULL,867313,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"138571350",18817067,"Weath_I","F",NULL,NULL,867311,18817067,1233141,"81","94",NULL,NULL,NULL,NULL,37131
"86522569",11475251,"H2O","d",NULL,NULL,511785,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522568",11475251,"SQ","ms",NULL,NULL,511784,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522567",11475251,"Vein1%","3",NULL,NULL,511781,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522566",11475251,"Vein1","qtz",NULL,NULL,511780,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522565",11475251,"Texture","bdd",NULL,NULL,511779,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522564",11475251,"Mineralisation2","mnt",NULL,NULL,511776,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522563",11475251,"Mineralisation1","sil",NULL,NULL,511775,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522562",11475251,"Grain","fg",NULL,NULL,511774,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522561",11475251,"Lithology1","Sif",NULL,NULL,511772,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"86522560",11475251,"Colour","gy",NULL,NULL,511769,11475251,792933,"89","90",NULL,NULL,NULL,NULL,22458
"138591819",18818870,"Comments","with 40% black; non magnetic shale beds to 20cm wide",NULL,NULL,867356,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591818",18818870,"Text","bdd",NULL,NULL,867341,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591817",18818870,"Min4","bio",NULL,NULL,867326,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591816",18818870,"Min3","rbk",NULL,NULL,867324,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591815",18818870,"Min2","sil",NULL,NULL,867322,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591814",18818870,"Min1","mnt",NULL,NULL,867320,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591813",18818870,"Colour1","gy",NULL,NULL,867319,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591812",18818870,"Gsize","vfg",NULL,NULL,867318,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591811",18818870,"Lith2","Ssh",NULL,NULL,867314,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"138591810",18818870,"Lith1","Sif",NULL,NULL,867313,18818870,1233214,"411.25","413.08",NULL,NULL,NULL,NULL,37131
"86482589",11470778,"Vein1%","20",NULL,NULL,511781,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482588",11470778,"Vein1","sil",NULL,NULL,511780,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482587",11470778,"Texture","bnd",NULL,NULL,511779,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482586",11470778,"Mineralisation3","sil",NULL,NULL,511777,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482585",11470778,"Mineralisation2","cly",NULL,NULL,511776,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482584",11470778,"Mineralisation1","hem",NULL,NULL,511775,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482583",11470778,"Grain","fg",NULL,NULL,511774,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482582",11470778,"Lithology1","Sif",NULL,NULL,511772,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482581",11470778,"Regolith","Lkf",NULL,NULL,511771,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"86482580",11470778,"Colour","rdgy",NULL,NULL,511769,11470778,792823,"17","20",NULL,NULL,NULL,NULL,22458
"223135622",29938274,"Strength","EL",NULL,NULL,1316918,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135621",29938274,"Mineralogy_4","SE",NULL,NULL,1316903,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135620",29938274,"Mineralogy_2","CY",NULL,NULL,1316901,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135619",29938274,"Mineralogy_1","CY",NULL,NULL,1316900,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135618",29938274,"Col_1","BN",NULL,NULL,1316896,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135617",29938274,"Weathering_Profile","LS",NULL,NULL,1316893,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135616",29938274,"Weathering_Oxide","HW",NULL,NULL,1316892,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135615",29938274,"Lith3","-",NULL,NULL,1316891,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135614",29938274,"Lith2","AC",NULL,NULL,1316890,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135613",29938274,"Lith1","AU",NULL,NULL,1316889,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"223135612",29938274,"DataSet","SSTONE",NULL,NULL,1316885,29938274,1805585,"71","72",NULL,NULL,NULL,NULL,56116
"208360264",27459270,"MAPINFO_ID","866991",NULL,NULL,1230427,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360263",27459270,"Strength","H",NULL,NULL,1230419,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360262",27459270,"Samp_Qual","GS",NULL,NULL,1230417,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360261",27459270,"Structure","MBD",NULL,NULL,1230416,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360260",27459270,"Alt1_INT","w",NULL,NULL,1230407,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360259",27459270,"Alt1","HM",NULL,NULL,1230406,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360258",27459270,"Mineralogy_5","HM",NULL,NULL,1230405,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360257",27459270,"Mineralogy_4","MT",NULL,NULL,1230404,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360256",27459270,"Mineralogy_3","CH",NULL,NULL,1230403,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360255",27459270,"Mineralogy_2","SI",NULL,NULL,1230402,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360254",27459270,"Mineralogy_1","CH",NULL,NULL,1230401,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360253",27459270,"Text2","FO",NULL,NULL,1230400,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360252",27459270,"Text1","BD",NULL,NULL,1230399,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360251",27459270,"Col_2","GY",NULL,NULL,1230398,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360250",27459270,"Col_1","GN",NULL,NULL,1230397,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360249",27459270,"Regolith_Profile","SR",NULL,NULL,1230394,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360248",27459270,"Weathering_Oxide","SW",NULL,NULL,1230393,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360247",27459270,"Code_System","GBG",NULL,NULL,1230392,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360246",27459270,"Lith3","-",NULL,NULL,1230391,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360245",27459270,"Lith2","ALU",NULL,NULL,1230390,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360244",27459270,"Lith1","AC",NULL,NULL,1230389,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360243",27459270,"RockPlot","AC/ALU",NULL,NULL,1230388,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360242",27459270,"Priority","0",NULL,NULL,1230387,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208360241",27459270,"DataSet","WINDDINE",NULL,NULL,1230383,27459270,1664815,"136.07","136.22",NULL,NULL,NULL,NULL,52171
"208372278",27459853,"MAPINFO_ID","867311",NULL,NULL,1230427,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372277",27459853,"Vein1_per","1",NULL,NULL,1230421,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372276",27459853,"Vein1","QC",NULL,NULL,1230420,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372275",27459853,"Samp_Qual","GS",NULL,NULL,1230417,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372274",27459853,"Structure","SBD",NULL,NULL,1230416,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372273",27459853,"Alt1","HM",NULL,NULL,1230406,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372272",27459853,"Mineralogy_3","HM",NULL,NULL,1230403,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372271",27459853,"Mineralogy_2","SI",NULL,NULL,1230402,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372270",27459853,"Mineralogy_1","MT",NULL,NULL,1230401,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372269",27459853,"Text1","BD",NULL,NULL,1230399,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372268",27459853,"Col_1","GY",NULL,NULL,1230397,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372267",27459853,"Colour_Int","d",NULL,NULL,1230396,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372266",27459853,"Regolith_Profile","SR",NULL,NULL,1230394,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372265",27459853,"Weathering_Oxide","SW",NULL,NULL,1230393,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372264",27459853,"Code_System","GBG",NULL,NULL,1230392,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372263",27459853,"Lith3","-",NULL,NULL,1230391,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372262",27459853,"Lith2","-",NULL,NULL,1230390,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372261",27459853,"Lith1","ACI",NULL,NULL,1230389,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372260",27459853,"RockPlot","ACI",NULL,NULL,1230388,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372259",27459853,"Priority","0",NULL,NULL,1230387,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"208372258",27459853,"DataSet","WINDDINE",NULL,NULL,1230383,27459853,1664819,"118.4","119.8",NULL,NULL,NULL,NULL,52171
"86518978",11474893,"H2O","d",NULL,NULL,511785,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518977",11474893,"SQ","g",NULL,NULL,511784,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518976",11474893,"Texture","bnd",NULL,NULL,511779,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518975",11474893,"Mineralisation3","jas",NULL,NULL,511777,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518974",11474893,"Mineralisation2","qtz",NULL,NULL,511776,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518973",11474893,"Mineralisation1","mnt",NULL,NULL,511775,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518972",11474893,"Grain","fg",NULL,NULL,511774,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518971",11474893,"Lithology1","Sif",NULL,NULL,511772,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"86518970",11474893,"Colour","gy",NULL,NULL,511769,11474893,792924,"167","168",NULL,NULL,NULL,NULL,22458
"138598316",18819562,"Comments","Silicified massive to finely laminated aegerine rich magnetite Sif; occasional silica zones with scattered quartz veins with aegerine and pyrrhotite",NULL,NULL,867356,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598315",18819562,"Slf1pc","1",NULL,NULL,867348,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598314",18819562,"Slf1","pyo",NULL,NULL,867347,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598313",18819562,"Vn1pc","90",NULL,NULL,867344,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598312",18819562,"Vn1","qtz",NULL,NULL,867343,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598311",18819562,"Text","vnl",NULL,NULL,867341,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598310",18819562,"Min1","qtz",NULL,NULL,867320,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598309",18819562,"Colour1","wh",NULL,NULL,867319,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598308",18819562,"Lith2","Mb",NULL,NULL,867314,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"138598307",18819562,"Lith1","Vq",NULL,NULL,867313,18819562,1233224,"197.91","198.3",NULL,NULL,NULL,NULL,37131
"223105299",29936417,"Strength","L",NULL,NULL,1316918,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105298",29936417,"WATER","WE",NULL,NULL,1316917,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105297",29936417,"Samp_Qual","GS",NULL,NULL,1316916,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105296",29936417,"Alt1_INT","w",NULL,NULL,1316906,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105295",29936417,"Alt1","HM",NULL,NULL,1316905,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105294",29936417,"Mineralogy_2","HM",NULL,NULL,1316901,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105293",29936417,"Mineralogy_1","CY",NULL,NULL,1316900,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105292",29936417,"Text2","-",NULL,NULL,1316899,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105291",29936417,"Text1","FG",NULL,NULL,1316898,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105290",29936417,"Col_2","WH",NULL,NULL,1316897,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105289",29936417,"Col_1","RD",NULL,NULL,1316896,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105288",29936417,"Colour_Int","l",NULL,NULL,1316895,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105287",29936417,"Weathering_Profile","PL",NULL,NULL,1316893,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105286",29936417,"Weathering_Oxide","HW",NULL,NULL,1316892,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105285",29936417,"Lith3","-",NULL,NULL,1316891,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105284",29936417,"Lith2","A",NULL,NULL,1316890,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105283",29936417,"Lith1","ALU",NULL,NULL,1316889,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"223105282",29936417,"DataSet","M1",NULL,NULL,1316885,29936417,1805552,"17","18",NULL,NULL,NULL,NULL,56116
"129539272",17355452,"Comments","v cly'",NULL,NULL,792336,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539271",17355452,"Texture Intensity","M",NULL,NULL,792329,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539270",17355452,"Texture","mas",NULL,NULL,792328,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539269",17355452,"Alteration Style 1","m",NULL,NULL,792322,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539268",17355452,"Alteration Intensity 1","T",NULL,NULL,792321,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539267",17355452,"Alteration 1","Fer",NULL,NULL,792320,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539266",17355452,"Mineralisation2","hem",NULL,NULL,792318,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539265",17355452,"Mineralisation1","cly",NULL,NULL,792317,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539264",17355452,"Colour","lbrpk",NULL,NULL,792316,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539263",17355452,"Grain Size","vfg",NULL,NULL,792315,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539262",17355452,"Lithology 1","Czz",NULL,NULL,792313,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539261",17355452,"Regolith","Lc",NULL,NULL,792312,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"129539260",17355452,"Weathering Intensity","ew",NULL,NULL,792311,17355452,1146530,"18","19",NULL,NULL,NULL,NULL,33853
"186410659",24746286,"Alt Des1","3P",NULL,NULL,1119792,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410658",24746286,"Alt Min1","CL",NULL,NULL,1119791,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410657",24746286,"Hardness","S",NULL,NULL,1119781,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410656",24746286,"Weathering","M",NULL,NULL,1119780,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410655",24746286,"Grainsize","F",NULL,NULL,1119779,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410654",24746286,"Colour","3GR",NULL,NULL,1119778,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410653",24746286,"Structure Texture","FO",NULL,NULL,1119776,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410652",24746286,"Lithology2","SPL",NULL,NULL,1119774,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"186410651",24746286,"Lithology1","UTC",NULL,NULL,1119772,24746286,1547610,"76","77",NULL,NULL,NULL,NULL,47515
"138572060",18817121,"Comments","more pyrite",NULL,NULL,867356,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572059",18817121,"H2O","d",NULL,NULL,867355,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572058",18817121,"SQ","g",NULL,NULL,867354,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572057",18817121,"Vn1pc","2",NULL,NULL,867344,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572056",18817121,"Vn1","qtz",NULL,NULL,867343,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572055",18817121,"Text","bdn",NULL,NULL,867341,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572054",18817121,"Min5","pyr",NULL,NULL,867328,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572053",18817121,"Min4","aeg",NULL,NULL,867326,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572052",18817121,"Min3","qtz",NULL,NULL,867324,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572051",18817121,"Min2","sil",NULL,NULL,867322,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572050",18817121,"Min1","mnt",NULL,NULL,867320,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572049",18817121,"Colour1","gy",NULL,NULL,867319,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572048",18817121,"Gsize","fg",NULL,NULL,867318,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572047",18817121,"Fe_1","MOM",NULL,NULL,867315,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572046",18817121,"Lith2","V",NULL,NULL,867314,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572045",18817121,"Lith1","Sif",NULL,NULL,867313,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"138572044",18817121,"Weath_I","F",NULL,NULL,867311,18817121,1233136,"153","168",NULL,NULL,NULL,NULL,37131
"86488603",11471636,"Comments","shale bands are 10-20% of interval and have greasy feel ?graphitic; amphiboles are common in shale unit",NULL,NULL,511786,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488602",11471636,"Vein1","qtz",NULL,NULL,511780,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488601",11471636,"Texture","ibd",NULL,NULL,511779,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488600",11471636,"Mineralisation3","aeg",NULL,NULL,511777,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488599",11471636,"Mineralisation2","act",NULL,NULL,511776,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488598",11471636,"Mineralisation1","mnt",NULL,NULL,511775,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488597",11471636,"Lithology2","Ssq",NULL,NULL,511773,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488596",11471636,"Lithology1","Sif",NULL,NULL,511772,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"86488595",11471636,"Colour","gngy",NULL,NULL,511769,11471636,792839,"220.35","230.85",NULL,NULL,NULL,NULL,22458
"223107027",29936509,"WATER","WE",NULL,NULL,1316917,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107026",29936509,"Samp_Qual","MS",NULL,NULL,1316916,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107025",29936509,"Structure","SH",NULL,NULL,1316915,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107024",29936509,"Alt2","TA",NULL,NULL,1316907,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107023",29936509,"Alt1","CB",NULL,NULL,1316905,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107022",29936509,"Mineralogy_3","PX",NULL,NULL,1316902,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107021",29936509,"Mineralogy_2","CB",NULL,NULL,1316901,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107020",29936509,"Mineralogy_1","TA",NULL,NULL,1316900,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107019",29936509,"Text2","FG",NULL,NULL,1316899,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
"223107018",29936509,"Text1","SH",NULL,NULL,1316898,29936509,1805552,"109","110",NULL,NULL,NULL,NULL,56116
